case_id,pool,h_ch,n_fin,h_fin,d_in,u_in,q_w,geometry_family,solver_status,combined_position,archive_path,archive_sha256,archive_size_bytes,flow_converged_reported,raw_enthalpy_passed,raw_enthalpy_balance_ratio,raw_temperature_extrema_passed,raw_temperature_max_T_K,wall_time_sec
id_train_0284,id_train,4.118153,8,2.803189,3.673808,0.664568,34.484483,uniform_fins,pending,315,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0284.tar.gz,e8559ae838c48a80c8d891204e34483b15c16d62f065c6741f04a40e03db63d9,1049246,true,true,0.9786387284166884,true,340.28144,33.336
id_train_0340,id_train,8.800168,4,3.783066,2.232046,1.018499,36.694229,uniform_fins,pending,316,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0340.tar.gz,1e170486033753362cb2663f6a7612490aa791a868d9149a97d272c1513ebd4f,1137013,true,true,0.9989124528754688,true,374.42009,68.761
id_train_0091,id_train,5.630247,5,2.980881,3.643876,0.410013,26.750169,uniform_fins,pending,317,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0091.tar.gz,fc0b1954945cf7edaf0a4e8bb859416ae22a1d3cbc80a2d6e3362534924284f3,902433,true,true,0.9997941663785029,true,335.59863,24.341
id_train_0172,id_train,5.64235,6,3.349805,3.789399,0.218673,13.353769,uniform_fins,pending,318,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0172.tar.gz,f816322e8f35d1057a983acd0623ce137193c55f80582e7905f331f682a7a540,1057644,true,true,0.9997377338857442,true,320.51736,22.544
id_train_0338,id_train,9.376649,7,2.973576,2.813215,0.371225,21.039161,uniform_fins,pending,319,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0338.tar.gz,852eb83ca6f81992853a2d4a906b57d3efbb19e31e9675715ac59baa6c3afac3,1407452,true,true,0.9999074612843257,true,356.24961,59.390
id_train_0034,id_train,8.955351,8,4.862806,2.589685,0.277414,10.788585,uniform_fins,pending,320,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0034.tar.gz,1427c716a1f7dab3794444237e7e3ec4b73c9ef77f1c7e21d5b2b7f18d4bf0f7,1918537,true,true,0.9998815419003108,true,364.51485,68.996
id_train_0355,id_train,4.045264,4,2.083497,3.655002,0.776592,46.457402,uniform_fins,pending,321,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0355.tar.gz,97303f3d2bef46c1ac260612c2526cc9a675d13b1b897fcaeed88aa1a5e4577c,572933,true,true,0.9997739358582336,true,340.97821,14.949
id_train_0361,id_train,8.144804,5,3.729581,2.957175,0.573988,31.413064,uniform_fins,pending,322,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0361.tar.gz,5a627f9da1278746678ff7b11873a09ac434652de4b03dc4e20573b7bf42ba19,1239774,true,true,0.9996718060512079,true,362.54217,49.776
id_train_0207,id_train,7.857604,6,5.713159,2.685121,0.738661,33.553054,uniform_fins,pending,323,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0207.tar.gz,06c1d7a538dbd4bd3504af848883bf60e5d4d8e9d69a77febb7d6cc6231667c2,1534659,true,true,2.0345912308951677,true,422.62149,108.610
id_train_0088,id_train,7.1947,7,2.178151,3.206077,0.334923,23.00158,uniform_fins,pending,324,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0088.tar.gz,07f5a2e7a60e887de60e2e253c1f8116dfcac6f7630aac86a34200c1c752d843,1043739,true,true,0.999911794388422,true,338.32117,27.570
id_train_0374,id_train,8.579791,8,2.461168,2.189396,0.724403,25.498746,uniform_fins,pending,325,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0374.tar.gz,024c3bc49bcf341c0db60f6ec0fd5154db59ee970a416a504a4c73ccd71f57f2,1386368,true,true,0.9998441804004611,true,350.57382,79.564
id_train_0065,id_train,9.232314,4,3.531158,2.925046,0.500863,25.223212,uniform_fins,pending,326,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0065.tar.gz,c67d2587982e67a0016065352d701f3aaf3128d7149e88b3abc853e5e469f631,1167444,true,true,0.9998161947845644,true,354.4686,47.723
id_train_0351,id_train,5.220383,5,3.238145,5.428756,0.304074,31.174073,uniform_fins,pending,327,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0351.tar.gz,30d37b3bb6ac80c16a4ea3ac866a6bec913a0c25eacface8399731665c7ef832,898973,true,true,0.9996034482000214,true,344.16128,25.395
id_train_0147,id_train,6.990037,6,3.280232,2.347517,0.438322,17.503439,uniform_fins,pending,328,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0147.tar.gz,446737907868e4c9144bb20539c7d12c280e5f2f903ce0c9f8e2dbe3d597a9e3,1075077,true,true,0.9997879877031536,true,328.97318,31.056
id_train_0013,id_train,9.119393,7,4.96913,2.254803,0.279338,13.61033,uniform_fins,pending,329,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0013.tar.gz,e2c658e62079268501f7b588520891edfd9861c4673be1181a45655246956d8c,1737171,true,true,0.999960719581187,true,366.40767,63.181
id_train_0104,id_train,6.063193,8,3.393194,5.544682,0.442544,41.818995,uniform_fins,pending,330,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0104.tar.gz,699405fa43a272d5af2a240499534ff512ec72c15af92ad96be7824505a3dbfa,1351703,true,true,0.9837590829840321,true,367.90268,37.272
id_train_0235,id_train,6.505025,4,2.688498,3.337206,0.692212,40.752079,uniform_fins,pending,331,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0235.tar.gz,b3006032d533b895423f42cb515adc24e7d8909c71c6bce4fe82a2d932536737,826739,true,true,0.9998042426336684,true,354.9246,23.699
id_train_0026,id_train,7.428304,5,2.082456,5.709804,0.220345,24.811003,uniform_fins,pending,332,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0026.tar.gz,6943ac8487e4db8912f04657b674e4cdd10798e1cf831b87f8ffe307e3b3ec85,899946,true,true,0.999770600678497,true,335.88442,22.168
id_train_0242,id_train,5.716855,6,3.792751,3.171106,0.7686,47.092546,uniform_fins,pending,333,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0242.tar.gz,82349e57ba10d6c229e27dd4e373651611f97662e3b2a0259eda6c2f57f0b319,1134352,true,true,0.958390239099577,true,385.90835,28.861
id_train_0128,id_train,5.623449,7,2.97447,2.405027,0.913703,48.451287,uniform_fins,pending,334,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0128.tar.gz,d12e2f719d4c333e436e3dcd01e1c596267b4f55824974e936b627224b48aa7d,1043405,true,true,0.9976207052531749,true,364.54657,29.640
id_train_0029,id_train,9.291489,8,4.81045,2.905882,0.345296,17.447814,uniform_fins,pending,335,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0029.tar.gz,4889b512f414c9cf1975f1216c1c59a6b7efd38ef009c3b0481db3517b2f9c4f,1930012,true,true,0.9999106007734465,true,399.04765,79.147
id_train_0295,id_train,7.980336,4,4.846165,3.362415,0.256649,16.229666,uniform_fins,pending,336,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0295.tar.gz,e6698e31e44bb1c33294ef965f3db7e06b7e70517ffd37d182ed061b5fa80001,1161500,true,true,0.9998041133256058,true,343.20271,37.801
id_train_0131,id_train,9.228107,5,4.896444,2.579074,0.912448,47.29502,uniform_fins,pending,337,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0131.tar.gz,6e7b1cc066812f5e29026b0b45032a866181b431fcfe219835bd68651100711c,1398894,true,true,1.3518242896012718,true,429.35962,187.060
id_train_0152,id_train,4.841543,6,3.476759,2.267898,1.029672,45.236111,uniform_fins,pending,338,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0152.tar.gz,ca45d68c5a1c45b5669fb64cbb3a433a51da9b5f86bff12dd330d8e19a069885,943512,true,true,0.9530893892605034,true,370.22465,23.218
id_train_0168,id_train,5.200347,7,3.643065,2.115238,0.771698,36.919911,uniform_fins,pending,339,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0168.tar.gz,914c59115950ea8f8ad334b63f0a8edb2850e1d26abafa7ee68bfa8adec58358,1214893,true,true,0.9813317313465263,true,359.37317,28.982
id_train_0099,id_train,5.595691,8,3.104003,2.162843,0.485994,22.184444,uniform_fins,pending,340,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0099.tar.gz,174fc951a0500fc488028ab6348e4a8053bb11d83dd4a4be58cec48c2e632014,1312600,true,true,0.9998638747565614,true,333.33388,29.088
id_train_0305,id_train,5.512189,4,3.312403,3.306539,0.459873,30.239262,uniform_fins,pending,341,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0305.tar.gz,f4228ec4458e2caabeda13e4ba8d07cd9f634f089f51ba3122e5abbb4a61bd29,774115,true,true,0.9997568999420907,true,345.03612,20.117
id_train_0146,id_train,7.220124,5,4.56569,4.329747,0.425489,38.680645,uniform_fins,pending,342,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0146.tar.gz,e66564a89e4f4c286c20138c387f7bc54c9d821a704bb405eadfb2a892db147b,1244749,true,true,0.9760426150815936,true,388.56801,41.295
id_train_0277,id_train,9.311989,6,2.145068,2.519921,0.210678,10.296831,uniform_fins,pending,343,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0277.tar.gz,d082d0e1ddc5103659ede7db9d00b042704d9a3654f56aadf360e1b4aebe0613,1075750,true,true,0.9997389952751387,true,329.60801,43.078
id_train_0028,id_train,7.114483,7,3.379525,2.48093,0.623654,35.499894,uniform_fins,pending,344,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0028.tar.gz,1e7b3df3281d2df788903575463563350547056ff4dd8a5aca34ec840ad2179b,1309698,true,true,0.9999121777363779,true,364.2702,41.729
id_train_0094,id_train,4.762114,8,2.908493,4.977228,0.203893,21.421045,uniform_fins,pending,345,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0094.tar.gz,ec88ad9d15c503eb98f99383bd94cc4c7567db69b8276d244dae23225cbe0f5a,1134631,true,true,0.9998171391055498,true,324.49615,18.526
id_train_0335,id_train,4.563671,4,2.891822,4.73274,0.53867,49.622031,uniform_fins,pending,346,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0335.tar.gz,754bfa5991cb1ee7451df2782e12af873b8d3f10dd86f3c568676323eb44a4b5,708047,true,true,0.99175768637382,true,365.9053,22.440
id_train_0051,id_train,4.294949,5,2.928295,4.499222,0.504592,49.662287,uniform_fins,pending,347,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0051.tar.gz,d7cf6a2722a5d843b36b5bfe4c0d3e0c562f228717a983e6ba22ef72d741e298,771869,true,true,0.9923966831118947,true,361.82794,23.223
id_train_0177,id_train,8.667082,6,3.454254,4.761432,0.44976,41.668141,uniform_fins,pending,348,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0177.tar.gz,66d611a2c4f6e07b9bb91ddbbd0f447c176100373f64b3a7b3d4c6a25a171427,1319113,true,true,0.9997543550345072,true,381.10117,64.550
id_train_0208,id_train,5.470736,7,3.277427,4.676074,0.395406,42.79514,uniform_fins,pending,349,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0208.tar.gz,de8c589f718cee66f8b642ee62dbabc1df42ca77968ace0fcc895f10deaf28ff,1162048,true,true,0.9941699995346861,true,365.88871,34.046
id_train_0234,id_train,4.400928,8,3.053849,2.183064,0.836177,41.410559,uniform_fins,pending,350,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0234.tar.gz,012e5959f0b2fa499d33970bf496f90201a36ef1972f77bfc9953d181564244e,1227317,true,true,0.9895041916057143,true,357.59103,31.716
id_train_0275,id_train,5.667035,4,4.035271,5.418643,0.363868,40.866843,uniform_fins,pending,351,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0275.tar.gz,2c0f196de09e86ece80dd56fa56bca34671c46b58089e951c4b775edb9a2d46e,966311,true,true,0.9598004629205262,true,381.82795,25.994
id_train_0066,id_train,6.756207,5,2.799815,3.65088,0.244738,21.729982,uniform_fins,pending,352,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0066.tar.gz,740e2357499d7971f86dd7d27add778f8192dcd4edf04edb33f99aa6b65dd07f,970339,true,true,0.9997562742915547,true,339.85436,22.036
id_train_0052,id_train,7.314296,6,4.78083,5.592008,0.3432,37.412609,uniform_fins,pending,353,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0052.tar.gz,53b64a03a57534e54b5d0d7533d407fb7c148f707ea1ee1d2569d138dd6f7a23,1343333,true,true,0.9711984456502074,true,387.79428,46.544
id_train_0253,id_train,9.574421,7,5.024991,4.286985,0.224071,26.305791,uniform_fins,pending,354,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0253.tar.gz,84892768645ce54fabd90cd81394cd09ad1141661ed74efe933f5bfe472fd8bc,1724677,true,true,0.9999611441349031,true,426.51067,76.763
id_train_0354,id_train,7.071638,8,2.250615,5.863035,0.330413,46.523964,uniform_fins,pending,355,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0354.tar.gz,6aade3dbbd0500bdbfafd8e1b72e3a86514fd053d583459fd225f37ef0785509,1134023,true,true,0.9998726031061614,true,364.30246,29.272
id_train_0135,id_train,5.245863,4,2.210985,2.557318,0.520192,29.766251,uniform_fins,pending,356,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0135.tar.gz,7e4e1087612f23d66125090df4ce30e8c89210b8f8666fbbc73391bc3cfb65e7,670098,true,true,0.9997988844892344,true,331.79233,13.014
id_train_0386,id_train,7.769841,5,4.378344,2.005165,0.764333,39.567635,uniform_fins,pending,357,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0386.tar.gz,63d915aaab877a3ace9740ffac92e17ade8b5e37e24ca4a41ba422959c6b4d54,1223247,true,true,0.9956838973367984,true,388.1055,48.565
id_train_0362,id_train,6.494654,6,4.555153,3.591476,0.558117,39.77494,uniform_fins,pending,358,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0362.tar.gz,a819a1fdf34c20298275ba26eaff70a41759fc4c9464b2ceb3d15a1d7058668f,1290954,true,true,0.9556054126204168,true,390.89364,32.309
id_train_0108,id_train,7.396133,7,3.999773,2.818351,0.332245,27.162122,uniform_fins,pending,359,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0108.tar.gz,c020a52d01102ad135b3db5bc6be68ee417d66d593d8496544300d201860fa63,1366768,true,true,0.9999537847790242,true,367.62339,38.993
id_train_0144,id_train,6.834074,8,4.544061,4.258272,0.214294,22.080874,uniform_fins,pending,360,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0144.tar.gz,ccbebfc3998ad03b9f9695833425a87837f8d312ca0cd6869eeeda56a021ff14,1671380,true,true,0.9992445036243848,true,375.24616,42.965
id_train_0330,id_train,4.636477,4,2.177122,4.59444,0.38557,40.439915,uniform_fins,pending,361,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0330.tar.gz,bbbfa193297f1770db240f76a0c021d4fb425dadefe127e9fd9e32b2429653e6,730202,true,true,0.9998964367902548,true,342.93683,15.099
id_train_0276,id_train,4.102757,5,2.232568,4.311407,0.433686,49.185909,uniform_fins,pending,362,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0276.tar.gz,556e01c38a5424db9e2f6a85e33df18d7a3248181cbd6e36912d35dfaf156514,642958,true,true,0.9997331991458364,true,347.46904,11.516
id_train_0197,id_train,6.545037,6,4.741936,2.704899,0.731257,42.068383,uniform_fins,pending,363,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0197.tar.gz,68aa71ea72bfef518f64f48dc881f058bf2abe6b0198e591f7b8e256921b1ac9,1361164,true,true,0.9502714503216153,true,403.66681,37.958
id_train_0318,id_train,5.13227,7,2.240334,3.080108,0.435173,41.181819,uniform_fins,pending,364,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0318.tar.gz,7746d11713c695772e657cd040da7d98a78e59b7c18199b5ff9f7c436e66b8ba,945414,true,true,0.9998593327243975,true,346.18174,16.837
id_train_0125,id_train,4.129599,4,2.530783,2.145129,0.23057,11.463045,uniform_fins,pending,366,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0125.tar.gz,01115548be6bf0ee7bb3997437471d922838b3f66b1606ccb8993bce61093231,658697,true,true,0.9998129929555448,true,312.54804,8.578
id_train_0186,id_train,7.301042,5,2.425999,5.973733,0.253563,43.971113,uniform_fins,pending,367,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0186.tar.gz,c3e22b9a27a5b5386e72608b829d92c9ee6ac24a21ccaad3eaa48d560f5b870e,994201,true,true,0.9997536753699229,true,371.53101,24.286
id_train_0392,id_train,8.238759,6,4.050964,2.178191,0.316348,15.0121,uniform_fins,pending,368,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0392.tar.gz,160c03fbe4e077eb008e78ac3ee68c0090c240a2c42322316dbbd84f5d79f657,1325419,true,true,0.999792090654607,true,340.40196,51.609
id_train_0033,id_train,4.45106,7,2.719507,2.241032,0.613675,46.015412,uniform_fins,pending,369,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0033.tar.gz,a86e6ace0b36fc0402d71654a5219dab8bd509038f12b66fd89595c812c83f9f,923948,true,true,0.9998409106061822,true,350.63618,16.963
id_train_0244,id_train,9.028129,8,3.952107,3.442967,0.319218,28.591136,uniform_fins,pending,370,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0244.tar.gz,e328a578a7c04eee10f97507b35ed70421f84453dc3b4adb0a404577bf8bc60a,1673830,true,true,0.999891892782705,true,412.93061,54.546
id_train_0315,id_train,7.594329,4,4.200355,3.996322,0.493655,45.897837,uniform_fins,pending,371,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0315.tar.gz,d4b3ea2514b29887b18fa08a5c7d4e6751e1135e8256e955bf4d71d62131a2f1,1082750,true,true,0.9906674965449228,true,397.61844,41.703
id_train_0246,id_train,4.530251,5,2.308783,3.518564,0.410367,47.617657,uniform_fins,pending,372,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0246.tar.gz,ebced4de27fdbfdf4a2184fde45b008e497e9086e5625fe23d73bcf4a47e31fb,707459,true,true,0.9997794513006286,true,351.01081,11.093
id_train_0272,id_train,6.60936,6,2.356622,5.423921,0.327501,49.334788,uniform_fins,pending,373,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0272.tar.gz,14f6f1e3f42cc8150206bb11524a3e89373f27464532392565fbcf7cf2fdd25d,937500,true,true,0.9997296340549691,true,363.76866,22.500
id_train_0328,id_train,8.266835,7,4.57855,3.155246,0.390414,47.336771,uniform_fins,pending,374,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0328.tar.gz,6a65c688e192adc3907897812dd79446153d5eb0bd6d73a43ff6fc4599f2cf3f,1634270,true,true,0.9991574992548901,true,453.3041,70.448
id_train_0214,id_train,5.999252,8,4.419695,4.509532,0.359845,43.454345,uniform_fins,pending,375,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0214.tar.gz,45ae992b85068cac096e1503a0a2d9b433a5a31a7bb392590d08b1a53f12c648,1535370,true,true,0.9605689060446414,true,398.40184,33.200
id_train_0220,id_train,4.197144,4,2.10407,5.947205,0.351251,36.437951,uniform_fins,pending,376,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0220.tar.gz,ed5fe4663f919900b0b4c83619aca156e8a5c3bf4e91233fa4266bfc2e38c7b5,612960,true,true,0.9997661526279382,true,333.07555,10.709
id_train_0176,id_train,6.917071,5,4.487156,4.448972,0.283025,43.478061,uniform_fins,pending,377,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0176.tar.gz,68173b1199f20f3005ece54c8e347b9d651a813636ed68e93ddfdf2668ac63a2,1189736,true,true,0.9928609894408575,true,397.38116,32.365
id_train_0142,id_train,6.876919,6,4.076149,2.224529,0.393711,26.413758,uniform_fins,pending,378,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0142.tar.gz,01884550c5e0a711f6c2808821bf065b37b703ca5c72628c7d2df7782c1d1929,1230450,true,true,0.9997670920189967,true,352.63628,34.369
id_train_0174,id_train,8.013878,8,2.235678,3.844654,0.475866,49.925338,uniform_fins,pending,380,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0174.tar.gz,d49ba4062e0a198b778dc24b0526b7e1a95a0eb6fcd274a2f26005a82a06efcd,1210098,true,true,0.9998353750324755,true,385.85592,33.032
id_train_0020,id_train,8.681073,4,3.429667,2.751084,0.550064,40.693187,uniform_fins,pending,381,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0020.tar.gz,ca86166f64998e1073ace5e071c5d4c85cbf882429b960fbae09c6e903b40187,1116288,true,true,0.9998164656374823,true,386.03086,49.453
id_train_0291,id_train,5.943725,5,3.442332,4.128245,0.309349,45.15995,uniform_fins,pending,382,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0291.tar.gz,dbda1b6b664d21d4b74488013bac4d056527b5314a596522e4577076374c02bf,1034873,true,true,0.9997980320205706,true,377.42996,29.110
id_train_0077,id_train,5.549923,6,3.340202,4.051294,0.256122,32.832794,uniform_fins,pending,383,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0077.tar.gz,c2c52d38da95bb41ed7598f5b3c8b2593736d758c47d3add6a33c25954654d93,1003132,true,true,0.9997598963995449,true,350.22157,20.015
id_train_0188,id_train,5.111323,7,3.744452,3.577559,0.272761,43.219813,uniform_fins,pending,384,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0188.tar.gz,baf337ef5d44210196eeaac0753db4050a60e5920c68fff2cff6bdde7c0a4409,1136337,true,true,0.9998672138735666,true,369.67239,24.463
id_train_0294,id_train,7.33674,8,4.401745,2.413644,0.600007,46.057396,uniform_fins,pending,385,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0294.tar.gz,a2f97a426bd582eace04968cc6a269e3fa359c3590f8ba0af7e541f4c8742952,1738268,true,true,0.9929096422138857,true,452.02688,57.731
