combined_position,case_id,pool,selection_status,converged,dropped,has_archive_manifest_row,archive_exists,archive_path,drop_reason,flow_converged_reported,raw_enthalpy_passed,raw_temperature_extrema_passed,raw_temperature_max_T_K,wall_time_sec
455,id_calibration_0409,id_calibration,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_calibration_0409.tar.gz,,true,true,true,349.10105,41.586
456,id_calibration_0410,id_calibration,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_calibration_0410.tar.gz,,true,true,true,328.67161,10.316
457,id_calibration_0446,id_calibration,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_calibration_0446.tar.gz,,true,true,true,374.85345,28.386
458,id_calibration_0432,id_calibration,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_calibration_0432.tar.gz,,true,true,true,334.83041,58.940
459,id_calibration_0448,id_calibration,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_calibration_0448.tar.gz,,true,true,true,380.12192,32.041
460,id_calibration_0439,id_calibration,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_calibration_0439.tar.gz,,true,true,true,375.39207,36.797
461,id_calibration_0430,id_calibration,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_calibration_0430.tar.gz,,true,true,true,322.3818,9.955
462,id_calibration_0456,id_calibration,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_calibration_0456.tar.gz,,true,true,true,356.89031,35.816
463,id_calibration_0422,id_calibration,dropped,false,true,false,false,,flow solver did not report convergence; flow residuals did not meet convergence contract,false,true,true,339.90687,148.888
464,id_calibration_0403,id_calibration,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_calibration_0403.tar.gz,,true,true,true,345.23299,29.564
465,id_calibration_0494,id_calibration,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_calibration_0494.tar.gz,,true,true,true,344.96517,26.033
466,id_calibration_0400,id_calibration,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_calibration_0400.tar.gz,,true,true,true,335.38686,20.245
467,id_calibration_0466,id_calibration,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_calibration_0466.tar.gz,,true,true,true,367.97506,98.195
468,id_calibration_0427,id_calibration,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_calibration_0427.tar.gz,,true,true,true,347.79992,21.112
469,id_calibration_0433,id_calibration,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_calibration_0433.tar.gz,,true,true,true,355.49136,35.551
470,id_calibration_0459,id_calibration,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_calibration_0459.tar.gz,,true,true,true,439.61907,68.114
471,id_calibration_0405,id_calibration,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_calibration_0405.tar.gz,,true,true,true,376.70416,40.618
472,id_calibration_0471,id_calibration,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_calibration_0471.tar.gz,,true,true,true,425.69932,73.198
473,id_calibration_0407,id_calibration,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_calibration_0407.tar.gz,,true,true,true,339.34365,15.843
474,id_calibration_0498,id_calibration,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_calibration_0498.tar.gz,,true,true,true,330.42189,17.825
475,id_calibration_0489,id_calibration,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_calibration_0489.tar.gz,,true,true,true,466.42649,129.028
476,id_calibration_0455,id_calibration,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_calibration_0455.tar.gz,,true,true,true,354.71101,26.652
477,id_calibration_0461,id_calibration,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_calibration_0461.tar.gz,,true,true,true,359.83136,63.633
478,id_calibration_0402,id_calibration,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_calibration_0402.tar.gz,,true,true,true,331.4806,19.716
479,id_calibration_0473,id_calibration,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_calibration_0473.tar.gz,,true,true,true,343.44216,30.652
480,id_calibration_0469,id_calibration,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_calibration_0469.tar.gz,,true,true,true,400.81371,136.264
481,id_calibration_0440,id_calibration,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_calibration_0440.tar.gz,,true,true,true,394.42267,23.292
482,id_calibration_0436,id_calibration,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_calibration_0436.tar.gz,,true,true,true,429.84637,107.279
483,id_calibration_0417,id_calibration,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_calibration_0417.tar.gz,,true,true,true,334.95518,21.181
484,id_calibration_0478,id_calibration,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_calibration_0478.tar.gz,,true,true,true,339.4752,22.417
485,id_calibration_0474,id_calibration,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_calibration_0474.tar.gz,,true,true,true,413.64242,155.776
486,id_calibration_0460,id_calibration,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_calibration_0460.tar.gz,,true,true,true,377.18688,34.245
487,id_calibration_0496,id_calibration,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_calibration_0496.tar.gz,,true,true,true,353.85882,32.211
488,id_calibration_0467,id_calibration,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_calibration_0467.tar.gz,,true,true,true,377.43769,75.259
489,id_calibration_0428,id_calibration,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_calibration_0428.tar.gz,,true,true,true,349.92355,23.201
490,id_calibration_0464,id_calibration,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_calibration_0464.tar.gz,,true,true,true,442.49996,109.487
491,id_calibration_0485,id_calibration,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_calibration_0485.tar.gz,,true,true,true,394.98511,57.930
492,id_calibration_0441,id_calibration,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_calibration_0441.tar.gz,,true,true,true,346.37323,26.756
493,id_calibration_0497,id_calibration,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_calibration_0497.tar.gz,,true,true,true,364.97247,21.971
494,id_calibration_0408,id_calibration,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_calibration_0408.tar.gz,,true,true,true,357.01753,21.691
495,id_calibration_0499,id_calibration,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_calibration_0499.tar.gz,,true,true,true,349.98386,36.162
496,id_calibration_0420,id_calibration,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_calibration_0420.tar.gz,,true,true,true,417.30051,31.251
497,id_calibration_0426,id_calibration,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_calibration_0426.tar.gz,,true,true,true,346.62489,13.448
498,id_calibration_0447,id_calibration,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_calibration_0447.tar.gz,,true,true,true,413.67005,54.891
499,id_calibration_0443,id_calibration,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,552.85135,66.609
500,id_calibration_0429,id_calibration,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_calibration_0429.tar.gz,,true,true,true,362.19359,28.416
501,id_test_0520,id_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_test_0520.tar.gz,,true,true,true,300.81006,70.277
502,id_test_0576,id_test,dropped,false,true,false,false,,flow solver did not report convergence; flow residuals did not meet convergence contract,false,true,true,303.87083,158.461
503,id_test_0537,id_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_test_0537.tar.gz,,true,true,true,299.59338,27.029
504,id_test_0548,id_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_test_0548.tar.gz,,true,true,true,299.97327,33.414
505,id_test_0514,id_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_test_0514.tar.gz,,true,true,true,299.54164,42.066
506,id_test_0545,id_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_test_0545.tar.gz,,true,true,true,308.3978,31.154
507,id_test_0501,id_test,dropped,false,true,false,false,,flow solver did not report convergence; flow residuals did not meet convergence contract,false,true,true,305.58464,185.335
508,id_test_0517,id_test,dropped,false,true,false,false,,flow solver did not report convergence; flow residuals did not meet convergence contract,false,true,true,321.47462,237.521
509,id_test_0503,id_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_test_0503.tar.gz,,true,true,true,310.3394,31.670
510,id_test_0574,id_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_test_0574.tar.gz,,true,true,true,365.37296,123.382
511,id_test_0530,id_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_test_0530.tar.gz,,true,true,true,302.94364,103.340
512,id_test_0566,id_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_test_0566.tar.gz,,true,true,true,302.93426,18.841
513,id_test_0542,id_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_test_0542.tar.gz,,true,true,true,305.97092,51.492
514,id_test_0593,id_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_test_0593.tar.gz,,true,true,true,301.93397,28.802
515,id_test_0584,id_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_test_0584.tar.gz,,true,true,true,350.71195,127.792
516,id_test_0540,id_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_test_0540.tar.gz,,true,true,true,330.09839,180.884
517,id_test_0551,id_test,dropped,false,true,false,false,,flow solver did not report convergence; flow residuals did not meet convergence contract,false,true,true,328.37059,315.382
518,id_test_0532,id_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_test_0532.tar.gz,,true,true,true,330.94555,41.959
519,id_test_0523,id_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_test_0523.tar.gz,,true,true,true,323.25117,37.119
520,id_test_0589,id_test,dropped,false,true,false,false,,flow solver did not report convergence; flow residuals did not meet convergence contract,false,true,true,311.91154,222.604
521,id_test_0550,id_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_test_0550.tar.gz,,true,true,true,308.87473,69.837
522,id_test_0556,id_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_test_0556.tar.gz,,true,true,true,327.4195,54.876
523,id_test_0592,id_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_test_0592.tar.gz,,true,true,true,334.30005,38.214
524,id_test_0573,id_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_test_0573.tar.gz,,true,true,true,329.91089,119.564
525,id_test_0579,id_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_test_0579.tar.gz,,true,true,true,318.57215,30.942
526,id_test_0555,id_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_test_0555.tar.gz,,true,true,true,310.21697,31.900
527,id_test_0531,id_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_test_0531.tar.gz,,true,true,true,335.47804,38.568
528,id_test_0562,id_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_test_0562.tar.gz,,true,true,true,310.9028,26.228
529,id_test_0538,id_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_test_0538.tar.gz,,true,true,true,314.20967,33.254
530,id_test_0539,id_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_test_0539.tar.gz,,true,true,true,431.81122,109.938
531,id_test_0565,id_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_test_0565.tar.gz,,true,true,true,325.91295,34.523
532,id_test_0561,id_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_test_0561.tar.gz,,true,true,true,310.06389,19.511
533,id_test_0512,id_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_test_0512.tar.gz,,true,true,true,319.80079,35.732
534,id_test_0553,id_test,dropped,false,true,false,false,,flow solver did not report convergence; flow residuals did not meet convergence contract,false,true,true,351.27889,342.757
535,id_test_0549,id_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_test_0549.tar.gz,,true,true,true,442.80186,144.712
536,id_test_0590,id_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_test_0590.tar.gz,,true,true,true,327.65019,45.411
537,id_test_0546,id_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_test_0546.tar.gz,,true,true,true,344.32855,33.154
538,id_test_0572,id_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_test_0572.tar.gz,,true,true,true,309.33217,15.624
539,id_test_0568,id_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_test_0568.tar.gz,,true,true,true,308.64769,32.556
540,id_test_0519,id_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_test_0519.tar.gz,,true,true,true,321.49195,23.606
541,id_test_0505,id_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_test_0505.tar.gz,,true,true,true,328.81936,159.455
542,id_test_0536,id_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_test_0536.tar.gz,,true,true,true,357.21397,30.382
543,id_test_0552,id_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_test_0552.tar.gz,,true,true,true,397.18914,93.273
544,id_test_0588,id_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_test_0588.tar.gz,,true,true,true,340.28322,18.698
545,id_test_0564,id_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_test_0564.tar.gz,,true,true,true,325.4826,19.120
546,id_test_0515,id_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_test_0515.tar.gz,,true,true,true,334.18808,15.275
547,id_test_0516,id_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_test_0516.tar.gz,,true,true,true,374.69884,19.995
548,id_test_0597,id_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_test_0597.tar.gz,,true,true,true,309.69739,9.527
